(u'661 679 0', 1506432406.794484, 1051)
(u'646 677 0', 1506432406.812512, 1052)
(u'614 673 0', 1506432406.830553, 1053)
(u'555 667 0', 1506432406.848646, 1054)
(u'530 660 0', 1506432406.866478, 1055)
(u'544 654 0', 1506432406.884624, 1056)
(u'514 647 0', 1506432406.902691, 1057)
(u'481 638 0', 1506432406.92082, 1058)
(u'494 630 0', 1506432406.939306, 1059)
(u'491 623 0', 1506432406.956693, 1060)
(u'468 615 0', 1506432406.974692, 1061)
(u'492 608 0', 1506432406.992717, 1062)
(u'518 603 0', 1506432407.010673, 1063)
(u'504 598 0', 1506432407.02869, 1064)
(u'503 593 0', 1506432407.046803, 1065)
(u'536 590 0', 1506432407.064423, 1066)
(u'526 586 0', 1506432407.082588, 1067)
(u'502 581 0', 1506432407.100832, 1068)
(u'515 577 0', 1506432407.11846, 1069)
(u'505 573 0', 1506432407.136642, 1070)
(u'470 567 0', 1506432407.154687, 1071)
(u'478 562 0', 1506432407.172694, 1072)
(u'490 558 0', 1506432407.190688, 1073)
(u'470 553 0', 1506432407.208582, 1074)
(u'472 548 0', 1506432407.226556, 1075)
(u'497 545 0', 1506432407.244509, 1076)
(u'485 542 0', 1506432407.262791, 1077)
(u'464 538 0', 1506432407.2808, 1078)
(u'478 535 0', 1506432407.298705, 1079)
(u'481 532 0', 1506432407.316688, 1080)
(u'451 527 0', 1506432407.334657, 1081)
(u'462 523 0', 1506432407.352816, 1082)
(u'490 521 0', 1506432407.370712, 1083)
(u'472 518 0', 1506432407.38847, 1084)
(u'473 515 0', 1506432407.406674, 1085)
(u'498 514 0', 1506432407.424707, 1086)
(u'480 512 0', 1506432407.442679, 1087)
(u'456 509 0', 1506432407.460686, 1088)
(u'476 507 0', 1506432407.478698, 1089)
(u'474 505 0', 1506432407.496688, 1090)
(u'446 502 0', 1506432407.514688, 1091)
(u'468 500 0', 1506432407.532601, 1092)
(u'498 499 0', 1506432407.550646, 1093)
(u'510 504 0', 1506432407.568669, 1094)
(u'544 524 0', 1506432407.586698, 1095)
(u'629 576 0', 1506432407.604686, 1096)
(u'659 617 0', 1506432407.622829, 1097)
(u'671 644 0', 1506432407.640829, 1098)
(u'697 670 0', 1506432407.658824, 1099)
(u'689 679 0', 1506432407.676828, 1100)
(u'635 676 0', 1506432407.695309, 1101)
(u'620 673 0', 1506432407.712682, 1102)
(u'589 668 0', 1506432407.731183, 1103)
(u'525 660 0', 1506432407.748593, 1104)
(u'498 651 0', 1506432407.766746, 1105)
(u'501 643 0', 1506432407.784611, 1106)
(u'479 634 0', 1506432407.802604, 1107)
(u'462 625 0', 1506432407.820522, 1108)
